Wall time,Step,Value
1741657382.6022565,1720320,293.756103515625
1741657420.2224925,1740800,296.98602294921875
1741657457.756401,1761280,299.5414733886719
1741657495.3846965,1781760,291.77276611328125
1741657533.0636673,1802240,296.94476318359375
1741657570.5572257,1822720,285.0526123046875
1741657608.158102,1843200,297.90997314453125
1741657645.786408,1863680,287.11334228515625
1741657683.1760306,1884160,309.2597961425781
1741657720.6827757,1904640,312.76922607421875
1741657758.0144057,1925120,303.295166015625
1741657795.2996168,1945600,265.4742126464844
1741657832.5467656,1966080,256.38861083984375
1741657869.7357795,1986560,273.6498718261719
1741657906.7004023,2007040,295.92657470703125
1741657943.7349973,2027520,260.9592590332031
1741657980.7438736,2048000,284.2654113769531
1741658017.6293135,2068480,286.72344970703125
1741658054.5061698,2088960,272.9678649902344
1741658091.4957821,2109440,271.175537109375
1741658128.3050888,2129920,246.5035400390625
1741658166.6447933,2150400,240.94064331054688
1741658203.4750013,2170880,277.0258483886719
1741658240.3543942,2191360,279.188720703125
1741658277.075987,2211840,285.5948486328125
1741658313.850889,2232320,280.7234802246094
1741658350.5850813,2252800,277.8407287597656
1741658387.2424228,2273280,275.213134765625
1741658424.0041666,2293760,272.3203125
1741658460.800883,2314240,236.6615753173828
1741658497.3725426,2334720,235.30288696289062
1741658534.008825,2355200,259.9354248046875
1741658570.6799355,2375680,280.726806640625
1741658607.2397165,2396160,286.41033935546875
1741658643.9001336,2416640,291.35308837890625
1741658680.811014,2437120,299.3358459472656
1741658717.5620844,2457600,292.8422546386719
1741658754.3025043,2478080,309.5953674316406
1741658791.1691198,2498560,308.95770263671875
1741658828.0924165,2519040,318.75469970703125
1741658865.1744108,2539520,322.9647216796875
1741658903.8438056,2560000,330.89410400390625
1741658941.0958054,2580480,325.79656982421875
1741658978.46197,2600960,332.862060546875
1741659015.942668,2621440,335.2724609375
1741659053.3921854,2641920,336.0829772949219
1741659090.7976053,2662400,327.0505065917969
1741659128.1966171,2682880,324.9986877441406
1741659165.6601055,2703360,308.66204833984375
1741659203.1044407,2723840,296.73809814453125
1741659240.545814,2744320,298.4420166015625
1741659278.1199257,2764800,295.75848388671875
1741659315.5229461,2785280,294.05059814453125
1741659353.0062072,2805760,294.54718017578125
1741659390.649494,2826240,291.2611389160156
1741659428.0599847,2846720,293.0023498535156
1741659465.3137703,2867200,333.4132385253906
1741659502.7332852,2887680,299.44671630859375
1741659540.0669062,2908160,303.0415344238281
1741659577.4812686,2928640,296.0847473144531
1741659615.047901,2949120,309.8157043457031
1741659652.3626764,2969600,287.9110412597656
1741659691.2280762,2990080,299.7164306640625
1741659728.7493436,3010560,286.6529541015625
1741659766.112589,3031040,258.78546142578125
1741659803.5380065,3051520,281.37371826171875
1741659840.870545,3072000,298.776123046875
1741659877.5005276,3092480,-178.34523010253906
1741659913.9890447,3112960,-161.769775390625
1741659950.4247336,3133440,-185.48500061035156
1741659988.6325006,3153920,-208.96038818359375
1741660026.873997,3174400,-196.61643981933594
1741660063.4840212,3194880,-162.09963989257812
1741660101.7940526,3215360,-181.46315002441406
1741660138.629722,3235840,-133.9647674560547
1741660174.9753218,3256320,-175.63119506835938
1741660213.0855756,3276800,-172.98812866210938
1741660249.3735406,3297280,-168.90127563476562
1741660287.3477795,3317760,-203.91543579101562
1741660325.2657175,3338240,-190.90640258789062
1741660361.2671428,3358720,-166.5780792236328
1741660397.1743248,3379200,-172.03187561035156
1741660432.9406948,3399680,-173.42552185058594
1741660469.2768307,3420160,-178.80203247070312
1741660505.1089911,3440640,-174.02659606933594
1741660540.7875066,3461120,-183.9412841796875
1741660576.308303,3481600,-181.66830444335938
1741660611.7906353,3502080,-172.1781768798828
1741660648.950635,3522560,-160.10934448242188
1741660684.2485225,3543040,-152.37660217285156
1741660721.5288126,3563520,-136.4059600830078
1741660758.6098776,3584000,-132.18716430664062
1741660795.5283244,3604480,-126.59807586669922
1741660832.303942,3624960,-125.33749389648438
1741660869.2376366,3645440,-122.28521728515625
1741660905.9898472,3665920,-122.55828857421875
1741660942.705145,3686400,-122.37118530273438
1741660979.4983966,3706880,-126.21314239501953
1741661016.2120025,3727360,-129.85902404785156
1741661052.762947,3747840,-131.12232971191406
1741661089.4477067,3768320,-140.30316162109375
1741661126.2413735,3788800,-141.45672607421875
1741661162.556299,3809280,-129.35679626464844
1741661198.802937,3829760,-116.42691040039062
1741661236.532094,3850240,-93.1720962524414
1741661272.6670337,3870720,-58.160770416259766
1741661308.871406,3891200,-123.56832122802734
1741661344.9357865,3911680,-102.51095581054688
1741661381.0812383,3932160,-87.96797180175781
1741661417.0491364,3952640,-49.67319869995117
1741661453.0271134,3973120,-40.257022857666016
1741661488.9612203,3993600,53.04066848754883
1741661524.6938605,4014080,64.77546691894531
1741661560.5348594,4034560,95.05946350097656
1741661596.4107985,4055040,92.15835571289062
1741661632.1465173,4075520,87.65969848632812
1741661667.836034,4096000,123.38953399658203
1741661703.601913,4116480,159.96559143066406
1741661739.20133,4136960,176.09893798828125
1741661774.811934,4157440,185.1966552734375
1741661810.4427183,4177920,146.9228973388672
1741661846.0904264,4198400,160.35643005371094
1741661881.647795,4218880,180.42095947265625
1741661917.2884102,4239360,165.3499755859375
1741661952.9762607,4259840,169.00167846679688
1741661990.0187418,4280320,211.0316925048828
1741662025.615569,4300800,238.4306182861328
1741662061.2494974,4321280,251.8154754638672
1741662096.6965425,4341760,255.3284149169922
1741662132.248434,4362240,272.3070373535156
1741662167.9371312,4382720,278.08935546875
1741662203.3969734,4403200,288.34600830078125
1741662238.9362712,4423680,297.4985046386719
1741662274.6681082,4444160,291.0408630371094
1741662310.2094367,4464640,282.38165283203125
1741662345.8133445,4485120,287.18133544921875
1741662381.6276555,4505600,294.747314453125
1741662417.235571,4526080,307.0010986328125
1741662452.9472082,4546560,317.22198486328125
1741662488.8663692,4567040,318.515869140625
1741662524.7910452,4587520,319.645751953125
1741662560.7113495,4608000,317.7913513183594
1741662596.726365,4628480,321.7947082519531
1741662632.7017713,4648960,323.93011474609375
1741662668.591226,4669440,329.40081787109375
1741662704.5857892,4689920,333.21270751953125
1741662742.177501,4710400,328.9535217285156
1741662778.3486023,4730880,331.068115234375
1741662814.6465662,4751360,333.2353210449219
1741662851.006216,4771840,325.01715087890625
1741662887.250341,4792320,319.6769104003906
1741662923.5677361,4812800,319.6452941894531
1741662960.0781927,4833280,307.9235534667969
1741662996.4053788,4853760,331.74920654296875
1741663032.8970976,4874240,337.95489501953125
1741663069.5169322,4894720,335.9801025390625
1741663105.96364,4915200,329.0691833496094
1741663142.4174578,4935680,333.9637451171875
1741663178.9078255,4956160,344.0411376953125
1741663215.4798367,4976640,326.18402099609375
1741663252.0623899,4997120,344.25604248046875
1741663288.6348724,5017600,347.9618835449219
