Wall time,Step,Value
1741807399.6529255,20480,5.480000019073486
1741807438.7354188,40960,5.679999828338623
1741807478.170389,61440,13.550000190734863
1741807517.2683113,81920,27.1299991607666
1741807556.5517786,102400,41.45000076293945
1741807597.1650305,122880,60.52000045776367
1741807637.4974866,143360,70.88999938964844
1741807677.823524,163840,71.30000305175781
1741807718.0616977,184320,74.0999984741211
1741807758.1354644,204800,80.77999877929688
1741807798.0409794,225280,89.73999786376953
1741807837.9654696,245760,111.29000091552734
1741807877.7647786,266240,91.83000183105469
1741807917.633919,286720,104.87000274658203
1741807957.5267625,307200,142.39999389648438
1741807997.3375292,327680,187.39999389648438
1741808037.1109638,348160,190.69000244140625
1741808076.8043993,368640,198.69000244140625
1741808116.2573524,389120,199.0
1741808155.7022088,409600,199.0
1741808196.7442253,430080,199.0
1741808236.037049,450560,199.0
1741808275.1914704,471040,199.0
1741808314.165434,491520,199.0
1741808353.044082,512000,199.0
1741808391.5052094,532480,199.0
1741808429.815514,552960,199.0
1741808468.1851234,573440,199.0
1741808506.0759127,593920,199.0
1741808543.9683166,614400,199.0
1741808581.701031,634880,199.0
1741808619.092855,655360,199.0
1741808656.1849127,675840,199.0
1741808693.308344,696320,199.0
1741808730.1021752,716800,199.0
1741808766.679202,737280,199.0
1741808803.0378199,757760,199.0
1741808839.1039317,778240,199.0
1741808875.2348487,798720,199.0
1741808911.4027202,819200,199.0
1741808947.444798,839680,199.0
1741808984.8674524,860160,199.0
1741809020.68415,880640,199.0
1741809056.2599401,901120,199.0
1741809091.681339,921600,199.0
1741809127.2322268,942080,199.0
1741809162.5295937,962560,199.0
1741809197.7732582,983040,199.0
1741809232.9142876,1003520,199.0
1741809267.9209943,1024000,199.0
1741809302.7038844,1044480,199.0
1741809337.4937663,1064960,199.0
1741809372.2311053,1085440,199.0
1741809406.929212,1105920,199.0
1741809441.6512265,1126400,199.0
1741809476.421429,1146880,199.0
1741809511.0931492,1167360,199.0
1741809545.8232522,1187840,199.0
1741809582.3622823,1208320,199.0
1741809617.9469929,1228800,199.0
1741809652.957901,1249280,199.0
1741809687.670752,1269760,199.0
1741809723.9943316,1290240,199.0
1741809758.5655806,1310720,199.0
1741809793.3893242,1331200,199.0
1741809828.1650457,1351680,199.0
1741809862.8811233,1372160,199.0
1741809897.6799903,1392640,199.0
1741809932.235734,1413120,199.0
1741809966.793719,1433600,199.0
1741810001.7460184,1454080,183.8800048828125
1741810036.46429,1474560,199.0
1741810073.5098364,1495040,2.0
1741810110.4719117,1515520,2.0
1741810147.5715349,1536000,3.9800000190734863
1741810184.436142,1556480,2.0
1741810221.506874,1576960,2.0
1741810258.5850832,1597440,2.0
1741810295.6043823,1617920,2.0
1741810332.685906,1638400,2.0
1741810369.7294233,1658880,2.0
1741810406.8258529,1679360,2.0
1741810443.996559,1699840,2.0
1741810481.0490983,1720320,2.0
1741810518.1188715,1740800,2.0
1741810555.1715593,1761280,2.0
1741810592.3440187,1781760,2.0
1741810629.454022,1802240,2.0
1741810666.7594087,1822720,2.0
1741810704.2764277,1843200,2.0
1741810741.4188445,1863680,2.0
1741810778.6539626,1884160,2.0
1741810815.8703284,1904640,2.0
1741810853.1023998,1925120,2.0
1741810890.3576717,1945600,2.0
1741810927.6788654,1966080,2.0
1741810964.8104286,1986560,2.0
1741811001.9934695,2007040,2.0
1741811039.1524374,2027520,2.0
1741811076.4596536,2048000,2.0
1741811113.7010791,2068480,2.0
1741811151.0107136,2088960,2.0
1741811188.165419,2109440,2.0
1741811225.3978405,2129920,2.0
1741811262.893738,2150400,2.0
1741811300.2364197,2170880,2.0
1741811337.5863242,2191360,2.0
1741811375.0311534,2211840,2.0
1741811412.3026652,2232320,2.0
1741811449.5768006,2252800,2.0
1741811486.7755382,2273280,2.0
1741811524.008086,2293760,2.0
1741811561.2616544,2314240,2.0
1741811598.4961026,2334720,2.0
1741811635.8058467,2355200,2.0
1741811672.983708,2375680,2.0
1741811710.195168,2396160,2.0
1741811747.4894533,2416640,2.0
1741811782.4973001,2437120,199.0
1741811819.535496,2457600,2.0
1741811856.4647832,2478080,2.0
1741811893.4042342,2498560,2.0
1741811930.3546638,2519040,2.0
1741811967.3718808,2539520,2.0
1741812003.470406,2560000,4.989999771118164
1741812040.5778153,2580480,2.0
1741812077.56416,2600960,2.0
1741812114.496075,2621440,2.0
1741812151.6129763,2641920,2.0
1741812188.707164,2662400,2.0
1741812223.7477107,2682880,197.32000732421875
1741812260.8648179,2703360,2.0
1741812297.9497874,2723840,2.0
1741812335.0498857,2744320,2.0
1741812369.7982137,2764800,199.0
1741812406.8874238,2785280,2.0
1741812444.0873644,2805760,2.0
1741812481.1940196,2826240,2.0
1741812516.0767956,2846720,199.0
1741812552.9978237,2867200,2.0
1741812590.0211663,2887680,2.0
1741812627.0256991,2908160,2.0
1741812664.1227095,2928640,2.0
1741812701.0323982,2949120,2.0
1741812738.1183012,2969600,2.0
1741812775.0976617,2990080,2.0
1741812812.0247524,3010560,2.0
1741812848.9959302,3031040,2.0
1741812886.1014493,3051520,2.0
1741812922.9551618,3072000,2.0
1741812959.6849964,3092480,2.0
1741812996.5052202,3112960,2.0
1741813033.4122236,3133440,2.0
1741813070.430991,3153920,2.0
1741813107.4858181,3174400,2.0
1741813144.227435,3194880,2.0
1741813181.010027,3215360,2.0
1741813218.075655,3235840,2.0
1741813254.9855955,3256320,2.0
1741813291.9470873,3276800,2.0
1741813328.7687063,3297280,2.0
1741813365.5685527,3317760,2.0
1741813402.2090085,3338240,2.0
1741813438.886235,3358720,2.0
1741813475.6011803,3379200,2.0
1741813512.436238,3399680,2.0
1741813549.3329217,3420160,2.0
1741813586.2461543,3440640,2.0
1741813622.8651042,3461120,2.0
1741813659.5774555,3481600,2.0
1741813696.2707682,3502080,2.0
1741813732.9951193,3522560,2.0
1741813769.7841935,3543040,2.0
1741813806.560934,3563520,2.0
1741813843.334615,3584000,2.0
1741813880.0153265,3604480,2.0
1741813916.6631153,3624960,2.0
1741813953.418212,3645440,2.0
1741813990.1861904,3665920,2.0
1741814026.9125829,3686400,2.0
1741814063.7990856,3706880,2.0
1741814100.5027082,3727360,2.0
1741814137.2177892,3747840,2.0
1741814173.9806976,3768320,2.0
1741814210.9131594,3788800,2.0
1741814247.6339855,3809280,2.0
1741814284.4489255,3829760,2.0
1741814321.3030593,3850240,2.0
1741814357.9876246,3870720,2.0
1741814394.6420298,3891200,2.0
1741814431.4498148,3911680,2.0
1741814468.3997023,3932160,2.0
1741814505.288013,3952640,2.0
1741814542.1961865,3973120,2.0
1741814578.9636955,3993600,2.0
1741814615.682321,4014080,2.0
1741814652.4479396,4034560,2.0
1741814689.1676366,4055040,2.0
1741814726.0082607,4075520,2.0
1741814762.9814692,4096000,2.0
1741814800.4441724,4116480,2.0
1741814837.8655179,4136960,2.0
1741814875.4227498,4157440,2.0
1741814912.9972727,4177920,2.0
1741814950.6933029,4198400,2.0
1741814988.3266346,4218880,2.0
1741815026.0812674,4239360,2.0
1741815063.5748312,4259840,2.0
1741815101.140889,4280320,2.0
1741815138.728583,4300800,2.0
1741815176.3260684,4321280,2.0
1741815214.0005033,4341760,2.0
1741815251.663114,4362240,2.0
1741815289.480758,4382720,2.0
1741815326.961,4403200,2.0
1741815364.4020169,4423680,2.0
1741815402.111904,4444160,2.0
1741815439.7364142,4464640,2.0
1741815477.3530247,4485120,2.0
1741815515.0799353,4505600,2.0
1741815552.8965547,4526080,2.0
1741815590.5333297,4546560,2.0
1741815627.989704,4567040,2.0
1741815666.0133214,4587520,2.0
1741815703.53907,4608000,2.0
1741815741.1789963,4628480,2.0
1741815778.7772455,4648960,2.0
1741815816.6553965,4669440,2.0
1741815854.1265297,4689920,2.0
1741815891.7232788,4710400,2.0
1741815929.2730675,4730880,2.0
1741815966.8285358,4751360,2.0
1741816004.4476738,4771840,2.0
