Wall time,Step,Value
1741325448.0007706,17203200,199.0
1741325527.4967198,17367040,199.0
1741325606.9224355,17530880,199.0
1741325686.021824,17694720,199.0
1741325765.1310773,17858560,199.0
1741325844.7366717,18022400,199.0
1741325924.0440328,18186240,199.0
1741326003.4828568,18350080,199.0
1741326082.7675278,18513920,199.0
1741326161.9325423,18677760,199.0
1741326241.1417046,18841600,199.0
1741326320.2868385,19005440,199.0
1741326399.6204154,19169280,199.0
1741326478.5063865,19333120,199.0
1741326557.7525437,19496960,199.0
1741326636.8549836,19660800,199.0
1741326715.79696,19824640,199.0
1741326795.0218208,19988480,199.0
1741326875.406946,20152320,199.0
1741326956.01862,20316160,199.0
1741327035.73086,20480000,199.0
1741327116.0425622,20643840,199.0
1741327196.2798193,20807680,199.0
1741327276.5834694,20971520,199.0
1741327356.7581608,21135360,199.0
1741327437.4328628,21299200,199.0
1741327517.3530457,21463040,199.0
1741327597.7395027,21626880,199.0
1741327678.3309789,21790720,199.0
1741327758.1864908,21954560,199.0
1741327838.2477777,22118400,199.0
1741327918.5902293,22282240,199.0
1741327998.814204,22446080,199.0
1741328079.0459812,22609920,199.0
1741328159.4272735,22773760,199.0
1741328239.9874387,22937600,199.0
1741328319.8578942,23101440,199.0
1741328400.4609935,23265280,199.0
1741328480.4615967,23429120,199.0
1741328560.7928383,23592960,199.0
1741328641.1183317,23756800,199.0
1741328721.4472938,23920640,199.0
1741328802.1772656,24084480,199.0
1741328882.3600023,24248320,199.0
1741328962.350269,24412160,199.0
1741329042.411027,24576000,199.0
1741329122.4920917,24739840,199.0
1741329202.7458878,24903680,199.0
1741329282.9260604,25067520,199.0
1741329363.3012824,25231360,199.0
1741329442.7693264,25395200,199.0
1741329523.18923,25559040,199.0
1741329603.4080157,25722880,199.0
1741329683.7331634,25886720,199.0
1741329763.7616062,26050560,199.0
1741329844.0687685,26214400,199.0
1741329924.1563723,26378240,199.0
1741330004.336428,26542080,199.0
1741330084.2514663,26705920,199.0
1741330164.1384492,26869760,199.0
1741330244.6731918,27033600,199.0
1741330324.811051,27197440,199.0
1741330405.2387373,27361280,199.0
1741330485.2080727,27525120,199.0
1741330565.488414,27688960,199.0
1741330645.8478625,27852800,199.0
1741330726.2312038,28016640,199.0
1741330806.6286237,28180480,199.0
1741330886.8462605,28344320,199.0
1741330967.3302777,28508160,199.0
1741331047.5750809,28672000,199.0
1741331127.191905,28835840,199.0
1741331207.204428,28999680,199.0
1741331287.2399373,29163520,199.0
1741331367.9807951,29327360,199.0
1741331448.7195215,29491200,199.0
1741331529.7554119,29655040,199.0
1741331610.6161644,29818880,199.0
1741331690.4419303,29982720,199.0
1741331770.9488347,30146560,199.0
1741331850.8114004,30310400,199.0
1741331931.1155016,30474240,199.0
1741332011.0956862,30638080,199.0
1741332090.4910393,30801920,199.0
1741332168.9364345,30965760,199.0
1741332246.4196372,31129600,199.0
1741332324.811644,31293440,199.0
1741332403.307776,31457280,199.0
1741332480.7790995,31621120,199.0
1741332559.0252593,31784960,199.0
1741332636.7203274,31948800,199.0
1741332714.516854,32112640,199.0
1741332792.4143796,32276480,199.0
1741332870.159865,32440320,199.0
1741332948.0014994,32604160,199.0
1741333026.671343,32768000,199.0
1741333104.583193,32931840,199.0
1741333182.4836252,33095680,199.0
1741333260.5899127,33259520,199.0
1741333338.296627,33423360,199.0
1741333416.5656297,33587200,199.0
1741333493.8383477,33751040,199.0
1741333572.013865,33914880,199.0
1741333650.0983882,34078720,199.0
1741333727.8505719,34242560,199.0
1741333805.7647111,34406400,199.0
1741333883.8224578,34570240,199.0
1741333961.9126093,34734080,199.0
1741334039.987205,34897920,199.0
1741334117.873601,35061760,199.0
1741334195.4020221,35225600,199.0
1741334273.2454216,35389440,199.0
1741334350.3704507,35553280,199.0
1741334428.4988973,35717120,199.0
1741334506.584883,35880960,199.0
1741334583.7769547,36044800,199.0
1741334661.594821,36208640,199.0
1741334738.7854285,36372480,199.0
1741334816.889391,36536320,199.0
1741334894.90719,36700160,199.0
1741334973.1104865,36864000,199.0
1741335051.3076477,37027840,199.0
1741335129.3321812,37191680,199.0
1741335207.3912034,37355520,199.0
1741335285.742264,37519360,199.0
1741335363.8998964,37683200,199.0
1741335441.9029603,37847040,199.0
1741335519.892761,38010880,199.0
1741335598.0239248,38174720,199.0
1741335676.2984226,38338560,199.0
1741335754.5074854,38502400,199.0
1741335832.481869,38666240,199.0
1741335909.9400055,38830080,199.0
1741335987.8251622,38993920,199.0
1741336065.971874,39157760,199.0
1741336143.8206086,39321600,199.0
1741336221.8444934,39485440,199.0
1741336299.5515645,39649280,199.0
1741336377.3060906,39813120,199.0
1741336455.1473649,39976960,199.0
1741336533.2650192,40140800,199.0
